"geoid","ntacode","ntaname","lat","lon"
"360470045003","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6871902765563,-73.9946912013893
"360810008001","QN53","Woodhaven",40.6877322470773,-73.8568257054666
"360470277001","BK35","Stuyvesant Heights",40.6877252414023,-73.937488180245
"360470041001","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.6875520824269,-73.9844084282009
"360810329002","QN28","Jackson Heights",40.764854790346,-73.8800395056769
"360810351003","QN28","Jackson Heights",40.7606916922572,-73.877932499667
"360050324002","BX07","Bronxdale",40.8641831161433,-73.8601572454779
"360810032001","QN53","Woodhaven",40.6873172032911,-73.8467808840565
"360470197002","BK69","Clinton Hill",40.6876493853675,-73.9641824671048
"360810008002","QN53","Woodhaven",40.6870004434907,-73.8595051973349
"360470277004","BK35","Stuyvesant Heights",40.68739346389,-73.940368664855
"360470045004","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6867171815648,-73.9963516373585
"360470041002","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.686398909695,-73.9865590843123
"360470293004","BK35","Stuyvesant Heights",40.6863976783056,-73.9327410296403
"360810190002","QN76","Baisley Park",40.685374148299,-73.796136258516
"360810282001","QN08","St. Albans",40.6850033812302,-73.7738753160626
"360470401001","BK78","Bushwick South",40.6859872378012,-73.9112568061817
"360810110002","QN54","Richmond Hill",40.6864435215796,-73.8343372394094
"360810006002","QN53","Woodhaven",40.6858987459678,-73.8634126845
"360810274001","QN76","Baisley Park",40.6848712450283,-73.7888453829287
"360810192002","QN76","Baisley Park",40.6852732618217,-73.7981760576611
"360810245002","QN63","Woodside",40.7398599468,-73.9064432680223
"360810273001","QN28","Jackson Heights",40.7551006749333,-73.8740943513121
"360810277002","QN28","Jackson Heights",40.7546572524357,-73.8787361694437
"360810283005","QN28","Jackson Heights",40.7495637928768,-73.8856984688179
"360810104001","QN55","South Ozone Park",40.6845729043261,-73.8272191691393
"360470201004","BK69","Clinton Hill",40.6857622509596,-73.9642972297712
"360470383001","BK35","Stuyvesant Heights",40.6856238278536,-73.9264216563931
"360470053001","BK33","Carroll Gardens-Columbia Street-Red Hook",40.674849272865,-74.0099268623761
"360810272001","QN76","Baisley Park",40.6848149397869,-73.7918876256316
"360470051001","BK33","Carroll Gardens-Columbia Street-Red Hook",40.685111528725,-74.0029011827371
"360470179001","BK68","Fort Greene",40.6834168416799,-73.9699295587086
"360810166001","QN55","South Ozone Park",40.6836622794855,-73.8218831464363
"360470295004","BK35","Stuyvesant Heights",40.6851302717001,-73.9339837697947
"360810284001","QN76","Baisley Park",40.6826657997734,-73.7765308323436
"360850020011","SI37","Stapleton-Rosebank",40.6087562916555,-74.0731701516308
"360810377002","QN26","North Corona",40.7547231090884,-73.8688131794868
"360810399001","QN25","Corona",40.7502564117571,-73.8529179480345
"360470383003","BK35","Stuyvesant Heights",40.6841585016309,-73.9261334931543
"360471184003","BK83","Cypress Hills-City Line",40.6838414110311,-73.8712196317201
"360810112002","QN54","Richmond Hill",40.6831961370419,-73.8396152076966
"360810368002","QN08","St. Albans",40.6840151634434,-73.7665780531401
"360810366002","QN08","St. Albans",40.6823677343986,-73.7634464274025
"360810626003","QN66","Laurelton",40.6838364947567,-73.7487284162702
"360810038002","QN53","Woodhaven",40.6841462698022,-73.8497956503695
"360470295002","BK35","Stuyvesant Heights",40.6840012395598,-73.930769775448
"360470075001","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6827052639223,-73.991516926414
"360470071002","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.6825386311901,-73.9864416205034
"360810352001","QN08","St. Albans",40.6810119955653,-73.7553320835235
"360470067002","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6833477232586,-73.9965525369065
"360470275004","BK35","Stuyvesant Heights",40.6827984962803,-73.9379613482814
"360470381001","BK61","Crown Heights North",40.6824920110773,-73.9243063395897
"360810409001","QN26","North Corona",40.7528894371462,-73.8694467346642
"360850039001","SI08","Grymes Hill-Clifton-Fox Hills",40.6181519365451,-74.095098622997
"360850050002","SI14","Grasmere-Arrochar-Ft. Wadsworth",40.60628641162,-74.0877994464307
"360810616011","QN66","Laurelton",40.6836601400894,-73.7311778107351
"360810040012","QN53","Woodhaven",40.6827263802704,-73.8479528269575
"360470059002","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6794638775161,-74.0050302321685
"360471174002","BK83","Cypress Hills-City Line",40.6814259919151,-73.879608873509
"360470227004","BK69","Clinton Hill",40.6823462428416,-73.9580482229728
"360470297001","BK61","Crown Heights North",40.6821696972644,-73.9304034285847
"360470075005","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6817651942968,-73.9950573148962
"360470201002","BK69","Clinton Hill",40.6817506316162,-73.963037857318
"360470227003","BK69","Clinton Hill",40.6811016321073,-73.9599510928843
"360810616021","QN05","Rosedale",40.6795956778617,-73.7276933281292
"360470065001","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6819308498563,-73.9982918934848
"360810620001","QN66","Laurelton",40.681074660106,-73.7377696128955
"360810478003","QN06","Jamaica Estates-Holliswood",40.7187439994527,-73.762485927504
"360810496002","QN34","Queens Village",40.7166785795674,-73.7527215989306
"360610303001","MN01","Marble Hill-Inwood",40.8683474039434,-73.9172686936787
"360810168001","QN55","South Ozone Park",40.6813749866065,-73.8182514872633
"360810172001","QN55","South Ozone Park",40.6816499029534,-73.8138046982772
"360610077002","MN23","West Village",40.7382518098122,-74.0029437401902
"360470129012","BK37","Park Slope-Gowanus",40.6813526398198,-73.9787427360799
"360470163001","BK64","Prospect Heights",40.6809158166593,-73.9694287200822
"360810184021","QN76","Baisley Park",40.6798655329583,-73.7944505667807
"360810186001","QN76","Baisley Park",40.6798784537213,-73.7989282316709
"360470059001","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6794631197376,-74.008644151891
"360470065003","BK33","Carroll Gardens-Columbia Street-Red Hook",40.68047094018,-73.9990258490636
"360471168001","BK82","East New York",40.67894250512,-73.8817012767563
"360470297002","BK61","Crown Heights North",40.6801828009108,-73.93127099642
"360470379003","BK35","Stuyvesant Heights",40.6794086633941,-73.9188951259306
"360471172012","BK83","Cypress Hills-City Line",40.6798119838923,-73.8872079760401
"360810166002","QN55","South Ozone Park",40.6783714841456,-73.8192763568798
"360470369003","BK79","Ocean Hill",40.6792864621664,-73.9095559743107
"360810587002","QN20","Ridgewood",40.7067954430167,-73.9000236685311
"360850189021","SI05","New Springville-Bloomfield-Travis",40.6060988879714,-74.1436932460668
"360810100001","QN55","South Ozone Park",40.6789343496219,-73.8277366324451
"360810044011","QN56","Ozone Park",40.6787127068986,-73.8595917746187
"360470131001","BK37","Park Slope-Gowanus",40.6787022849033,-73.9789745870056
"360470205001","BK64","Prospect Heights",40.6783545443863,-73.9653858840953
"360810176001","QN55","South Ozone Park",40.6781507807389,-73.8120848156071
"360470301001","BK79","Ocean Hill",40.6773856628001,-73.9122449853439
"360470085002","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6758057815736,-74.0042680709327
"360470065006","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6777134932748,-74.0001965059845
"360810616022","QN05","Rosedale",40.6756259808609,-73.7307134421657
"360470131004","BK37","Park Slope-Gowanus",40.6775491199913,-73.9813201001172
"360810864001","QN55","South Ozone Park",40.6727642404812,-73.8308398942855
"360470119001","BK37","Park Slope-Gowanus",40.6739553332703,-73.991726135052
"360471198003","BK82","East New York",40.6767026023625,-73.8908626442081
"360470159004","BK37","Park Slope-Gowanus",40.6768966049118,-73.9753947177176
"360470369002","BK79","Ocean Hill",40.6772393422303,-73.9094107990675
"360850226003","SI11","Charleston-Richmond Valley-Tottenville",40.5322048341996,-74.2209560012738
"360850170092","SI48","Arden Heights",40.5395361848666,-74.191464101807
"360810639002","QN19","Glendale",40.7027648998377,-73.8556659654233
"360810552002","QN34","Queens Village",40.726927752739,-73.7484221604776
"360470065007","BK33","Carroll Gardens-Columbia Street-Red Hook",40.675868878782,-74.0001014490039
"360470311001","BK61","Crown Heights North",40.6766510726394,-73.937340847321
"360810044012","QN56","Ozone Park",40.6758154187726,-73.859190816608
"360810184011","QN76","Baisley Park",40.6751823849108,-73.7921900429276
"360470305003","BK61","Crown Heights North",40.6762825677844,-73.9600137646075
"360470313002","BK61","Crown Heights North",40.6756619003236,-73.9429974038437
"360470307002","BK61","Crown Heights North",40.6754327615799,-73.9234444716203
"360470365012","BK79","Ocean Hill",40.6754779387263,-73.9095976039972
"360470365021","BK79","Ocean Hill",40.6747170460621,-73.907561943866
"360471192002","BK82","East New York",40.6752207289745,-73.8777363226516
"360470215001","BK64","Prospect Heights",40.6743446775454,-73.9617633132642
"360810861001","QN52","East Flushing",40.7586373320661,-73.8183252032078
"360810929004","QN23","College Point",40.7854835941618,-73.8474867211773
"360810682001","QN66","Laurelton",40.6682573668655,-73.7494148054686
"360610187005","MN12","Upper West Side",40.7975533602281,-73.96874560563
"360810058003","QN56","Ozone Park",40.6733319285373,-73.8499273344826
"360810294005","QN02","Springfield Gardens North",40.6719570327753,-73.7823087523803
"360470307003","BK61","Crown Heights North",40.6756161857107,-73.9268576101438
"360470343003","BK61","Crown Heights North",40.6737861197639,-73.9403819792969
"360810818001","QN55","South Ozone Park",40.6721073094491,-73.8075786021199
"360470157003","BK37","Park Slope-Gowanus",40.6726899312175,-73.9765330024187
"360470219001","BK61","Crown Heights North",40.6733694579618,-73.954941044193
"360470135001","BK37","Park Slope-Gowanus",40.6728273276047,-73.9815997490774
"360810790002","QN76","Baisley Park",40.6727048422672,-73.7986263158116
"360470121001","BK37","Park Slope-Gowanus",40.6720785138099,-73.9905467655188
"360810840005","QN55","South Ozone Park",40.6728575887407,-73.8177479016991
"360470157004","BK37","Park Slope-Gowanus",40.6720179973415,-73.9773091031612
"360810803012","QN62","Queensboro Hill",40.7442227726402,-73.8326715333178
"360810845001","QN22","Flushing",40.7519732778079,-73.8225703537414
"360810855002","QN22","Flushing",40.7600005459972,-73.822640013271
"360811333001","QN41","Fresh Meadows-Utopia",40.7340049417862,-73.7749020592606
"360050019005","BX39","Mott Haven-Port Morris",40.8006002093172,-73.898566921692
"360050020005","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8196204479826,-73.8678722054539
"360050028003","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.82035159316,-73.8790827706658
"360810790001","QN76","Baisley Park",40.6721536047481,-73.7938971794094
"360470906001","BK81","Brownsville",40.6705968898062,-73.9090364555928
"360810058002","QN56","Ozone Park",40.6713548506304,-73.8452211091112
"360471210002","BK82","East New York",40.6684758283606,-73.8717099532023
"360810650001","QN66","Laurelton",40.6703628917612,-73.7442562875365
"360470137002","BK37","Park Slope-Gowanus",40.6707028404737,-73.985072544021
"360470137003","BK37","Park Slope-Gowanus",40.6697935,-73.985829
"360050042007","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8242474563235,-73.8647770801759
"360610126005","MN31","Lenox Hill-Roosevelt Island",40.7679613288012,-73.9574292922861
"360610134005","MN31","Lenox Hill-Roosevelt Island",40.771204936937,-73.9550631763689
"360610134008","MN31","Lenox Hill-Roosevelt Island",40.7699367996214,-73.9559889053761
"360610138005","MN32","Yorkville",40.7744740504163,-73.9526762254445
"360610138008","MN32","Yorkville",40.7731795491196,-73.9536212778891
"360610139005","MN15","Clinton",40.7663305,-73.985013
"360610144014","MN32","Yorkville",40.7754040813301,-73.948979861042
"360610146012","MN32","Yorkville",40.7770353357464,-73.9508073550813
"360810328002","QN66","Laurelton",40.668922320855,-73.7553550868433
"360470155004","BK37","Park Slope-Gowanus",40.6696115324597,-73.9793164137574
"360810788002","QN76","Baisley Park",40.668478412708,-73.7905052227754
"360810838001","QN55","South Ozone Park",40.6693880725168,-73.8144581848031
"360470361003","BK79","Ocean Hill",40.6700768549107,-73.921179629507
"360610146024","MN32","Yorkville",40.7799666096748,-73.9516833469188
"360610148025","MN40","Upper East Side-Carnegie Hill",40.7801758349008,-73.9561473055835
"360610151003","MN14","Lincoln Square",40.7747728062733,-73.9862917316319
"360610155004","MN14","Lincoln Square",40.7776823230033,-73.9869604646734
"360610157005","MN14","Lincoln Square",40.7790102386474,-73.979482443341
"360610157007","MN14","Lincoln Square",40.7776696545678,-73.980461050529
"360810857003","QN22","Flushing",40.7566870020189,-73.8220082374648
"360811291041","QN42","Oakland Gardens",40.7393740798941,-73.746487673578
"360810025002","QN68","Queensbridge-Ravenswood-Long Island City",40.7558448192257,-73.9442262154142
"360810025004","QN68","Queensbridge-Ravenswood-Long Island City",40.7537723488273,-73.9438443423121
"360810638004","QN05","Rosedale",40.6692952064332,-73.7305464495532
"360470165003","BK37","Park Slope-Gowanus",40.6690981434789,-73.9747622196985
"360810033002","QN68","Queensbridge-Ravenswood-Long Island City",40.7531217445245,-73.9390166121378
"360610169005","MN12","Upper West Side",40.7842554673713,-73.9719473090379
"360610177007","MN12","Upper West Side",40.7906476423811,-73.9672808335493
"360610179002","MN12","Upper West Side",40.7933025717232,-73.9756158584919
"360610002024","MN28","Lower East Side",40.712481289869,-73.9814581268361
"360610008004","MN27","Chinatown",40.7110173333333,-73.9962093333333
"360471118002","BK82","East New York",40.6679722697302,-73.8759951629194
"360810792001","QN76","Baisley Park",40.6687259714888,-73.7942938549775
"360471156004","BK85","East New York (Pennsylvania Ave)",40.6694140184487,-73.8964025782727
"360471160002","BK82","East New York",40.6694930766689,-73.8890171479986
"360471220002","BK82","East New York",40.6640394298113,-73.8656152570724
"360470351002","BK61","Crown Heights North",40.6688573099048,-73.9325061906015
"360471164003","BK82","East New York",40.6691104946049,-73.8808289298819
"360470349002","BK61","Crown Heights North",40.6687057281071,-73.9297366493723
"360470117003","BK37","Park Slope-Gowanus",40.6675536626992,-73.994250303551
"360471214002","BK82","East New York",40.6666263125386,-73.8649622412748
"360810238004","QN61","Jamaica",40.7039636463515,-73.8103642294127
"360810251004","QN63","Woodside",40.745436831919,-73.9108500166886
"360810269012","QN29","Elmhurst",40.7461316500439,-73.8818549924429
"360810309023","QN28","Jackson Heights",40.7573458744868,-73.8964582229473
"360810334022","QN02","Springfield Gardens North",40.6765960151717,-73.771417871312
"360810437022","QN25","Corona",40.7392655412614,-73.8552367204979
"360810455002","QN25","Corona",40.7367649216437,-73.8628381917187
"360810455006","QN25","Corona",40.7350590353961,-73.8640050502222
"360810467003","QN29","Elmhurst",40.7450103402715,-73.8747937600892
"360810469005","QN29","Elmhurst",40.7446205536691,-73.8775366349564
"360810473003","QN29","Elmhurst",40.7386304642118,-73.875669687816
"360810939003","QN23","College Point",40.7905526676102,-73.8445940638709
"360610195005","MN09","Morningside Heights",40.8012863523409,-73.9666440190004
"360610211004","MN09","Morningside Heights",40.8145298706295,-73.958610646886
"360610236004","MN03","Central Harlem North-Polo Grounds",40.8220418843456,-73.9356076915497
"360610247001","MN36","Washington Heights South",40.8386212952345,-73.9473427974368
"360610261006","MN36","Washington Heights South",40.8448815577878,-73.9342063139991
"360610283003","MN35","Washington Heights North",40.8594669131775,-73.9295071765277
"360610285004","MN35","Washington Heights North",40.8614295291686,-73.928511131136
"360811085002","QN46","Bayside-Bayside Hills",40.7702230026995,-73.7902359060326
"360810665014","QN21","Middle Village",40.7220061943219,-73.8832527915668
"360810797023","QN22","Flushing",40.7534712418498,-73.8267686934717
"360470902004","BK81","Brownsville",40.6664531631142,-73.9159718144979
"360810884006","QN57","Lindenwood-Howard Beach",40.6540943843982,-73.8295095858686
"360810942033","QN12","Hammels-Arverne-Edgemere",40.5867727286249,-73.808385779122
"360610317032","MN25","Battery Park City-Lower Manhattan",40.715973672905,-74.0145853873055
"360050293011","BX29","Spuyten Duyvil-Kingsbridge",40.8829831654312,-73.9216460800126
"360471120001","BK82","East New York",40.66760225773,-73.8814039772164
"360810846011","QN55","South Ozone Park",40.6670049519834,-73.8185280096351
"360470151004","BK37","Park Slope-Gowanus",40.6668612583793,-73.9832622822775
"360470900004","BK81","Brownsville",40.6661461808803,-73.9200535306919
"360810892003","QN57","Lindenwood-Howard Beach",40.6617380575326,-73.8432473807539
"360471134002","BK85","East New York (Pennsylvania Ave)",40.6665123661408,-73.8983530077263
"360470900007","BK81","Brownsville",40.66590315904,-73.9230808132779
"360470924002","BK81","Brownsville",40.6651060304561,-73.9108889792811
"360471126001","BK85","East New York (Pennsylvania Ave)",40.6651796337116,-73.8912162916009
"360470319003","BK63","Crown Heights South",40.6651023159568,-73.949562928725
"360470349004","BK61","Crown Heights North",40.6656044156421,-73.9300311410921
"360470355001","BK63","Crown Heights South",40.6647921996124,-73.9314930635423
"360050382002","BX44","Williamsbridge-Olinville",40.8771272797539,-73.852537712263
"360050338003","BX07","Bronxdale",40.8672150764013,-73.8648831842005
"360050361004","BX17","East Tremont",40.8448286666667,-73.8789873333333
"360050399015","BX05","Bedford Park-Fordham North",40.8635645945508,-73.8931968037298
"360050415002","BX05","Bedford Park-Fordham North",40.8710834352094,-73.8850045694385
"360050415005","BX05","Bedford Park-Fordham North",40.8689346135448,-73.8835368831634
"360050050012","BX55","Soundview-Bruckner",40.824991954409,-73.8778577728298
"360050050023","BX55","Soundview-Bruckner",40.8274566324882,-73.8774796687897
"360470167003","BK37","Park Slope-Gowanus",40.6639783176664,-73.9790329950129
"360470331003","BK63","Crown Heights South",40.6646265865778,-73.9455344194637
"360810320003","QN03","Springfield Gardens South-Brookville",40.6622103622279,-73.7675823715072
"360470149002","BK37","Park Slope-Gowanus",40.6631934843287,-73.9841138663106
"360810680003","QN03","Springfield Gardens South-Brookville",40.6633914126347,-73.7519890009536
"360470331002","BK63","Crown Heights South",40.6639021239745,-73.9413658703426
"360050064004","BX08","West Farms-Bronx River",40.8351412678022,-73.8725825672649
"360050078003","BX59","Westchester-Unionport",40.8311296490301,-73.8556862216313
"360050090003","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8198745097062,-73.8466649649615
"360050092004","BX59","Westchester-Unionport",40.8336095081461,-73.8499011356003
"360050115020","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8195411432583,-73.882457539257
"360050133003","BX35","Morrisania-Melrose",40.8220402969979,-73.9040203686815
"360050147013","BX01","Claremont-Bathgate",40.8343826257267,-73.9058560786923
"360050147024","BX01","Claremont-Bathgate",40.8374957819734,-73.9057022626473
"360050160004","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8342237294536,-73.8180798126402
"360470912003","BK81","Brownsville",40.6636045136992,-73.9072418275966
"360470355002","BK63","Crown Heights South",40.6639483607554,-73.9324429576311
"360470145003","BK32","Sunset Park West",40.6621526073778,-73.9977743248112
"360050205013","BX36","University Heights-Morris Heights",40.848829144992,-73.9228338390912
"360050210012","BX46","Parkchester",40.8401594715653,-73.8586369124431
"360050210026","BX46","Parkchester",40.8381426407864,-73.8559341065178
"360050212002","BX46","Parkchester",40.8370633090344,-73.8593525212012
"360050221023","BX63","West Concourse",40.8367413063174,-73.9168989930984
"360050222004","BX46","Parkchester",40.8351741709367,-73.8529669102947
"360050229013","BX41","Mount Hope",40.8472049563205,-73.9073189465939
"360050237033","BX40","Fordham South",40.8588676930219,-73.9008655889782
"360050243003","BX36","University Heights-Morris Heights",40.8508277019787,-73.9129322855945
"360810117001","QN72","Steinway",40.773975791777,-73.9099847277232
"360471122002","BK85","East New York (Pennsylvania Ave)",40.6627854478601,-73.8883754781071
"360050293012","BX29","Spuyten Duyvil-Kingsbridge",40.8804066281941,-73.9205444897094
"360050302006","BX13","Co-op City",40.8640057084263,-73.8236882600964
"360050328003","BX07","Bronxdale",40.8604482147316,-73.8631848510663
"360050336004","BX07","Bronxdale",40.8688868657585,-73.8697766870453
"360050419006","BX43","Norwood",40.8782395928196,-73.8820819531181
"360050425006","BX43","Norwood",40.8731394207337,-73.8793488937884
"360050426003","BX62","Woodlawn-Wakefield",40.8900424477006,-73.8373210615468
"360050429023","BX43","Norwood",40.8761718771963,-73.8754544647164
"360050431001","BX43","Norwood",40.8839968417879,-73.8781432098844
"360050458002","BX03","Eastchester-Edenwald-Baychester",40.8863593057356,-73.8446292487565
"360810884003","QN57","Lindenwood-Howard Beach",40.6587047738707,-73.8370729521088
"360470327003","BK60","Prospect Lefferts Gardens-Wingate",40.6619059354141,-73.961827726795
"360470561002","BK76","Greenpoint",40.7280698225765,-73.9554911235208
"360471144002","BK85","East New York (Pennsylvania Ave)",40.6737795916353,-73.8963268907262
"360470149004","BK37","Park Slope-Gowanus",40.6608182436571,-73.9863512461384
"360470149003","BK37","Park Slope-Gowanus",40.6614411107531,-73.984438631554
"360470147001","BK32","Sunset Park West",40.6607352594979,-73.9888526838707
"360471098001","BK82","East New York",40.6545025277239,-73.8975879341891
"360810892002","QN57","Lindenwood-Howard Beach",40.6499933210379,-73.8498580378234
"360470916001","BK81","Brownsville",40.6615743741126,-73.9101260524765
"360810660001","QN05","Rosedale",40.658827727203,-73.73129810603
"360470882003","BK96","Rugby-Remsen Village",40.6594602735093,-73.9248394908413
"360810660002","QN05","Rosedale",40.6582982874047,-73.7346523865145
"360470800003","BK60","Prospect Lefferts Gardens-Wingate",40.6597035705272,-73.953255223036
"360810656003","QN05","Rosedale",40.6562457475004,-73.7277051711322
"360470886001","BK96","Rugby-Remsen Village",40.6590763030158,-73.92145007242
"360470878002","BK60","Prospect Lefferts Gardens-Wingate",40.6593556863795,-73.9326584584632
"360470920003","BK81","Brownsville",40.6587615970468,-73.9015904588998
"360470169005","BK40","Windsor Terrace",40.6579905867085,-73.9825744248265
"360470235002","BK69","Clinton Hill",40.6935546548695,-73.9579928597423
"360470023002","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.7005055623819,-73.98174622643
"360470185012","BK68","Fort Greene",40.6957104762755,-73.9748955282812
"360470360011","BK19","Brighton Beach",40.5757180470537,-73.9675514909483
"360470382002","BK26","Gravesend",40.5925151185119,-73.9829876098862
"360470460002","BK42","Flatbush",40.6306645566094,-73.967273186886
"360470545004","BK72","Williamsburg",40.7063896666667,-73.9644103333333
"360470696011","BK45","Georgetown-Marine Park-Bergen Beach-Mill Basin",40.6249034627286,-73.915859386532
"360470175001","BK99","park-cemetery-etc-Brooklyn",40.6521353837577,-73.9902397115809
"360470802001","BK60","Prospect Lefferts Gardens-Wingate",40.6586124648486,-73.9529427061985
"360470916004","BK81","Brownsville",40.6575959767997,-73.9095942786144
"360471104001","BK82","East New York",40.6548255390871,-73.8903296562629
"360470822002","BK60","Prospect Lefferts Gardens-Wingate",40.6545135307424,-73.9545617664431
"360471058011","BK93","Starrett City",40.6526301001087,-73.8838548063204
"360471058043","BK93","Starrett City",40.6488043040115,-73.8850207741126
"360471078003","BK82","East New York",40.656130436843,-73.8804899645016
"360810181021","QN31","Hunters Point-Sunnyside-West Maspeth",40.7454253928576,-73.9225174104193
"360810220014","QN35","Briarwood-Jamaica Hills",40.7134241892511,-73.8208946326923
"360470896003","BK81","Brownsville",40.6574579891972,-73.9134448106437
"360470878003","BK60","Prospect Lefferts Gardens-Wingate",40.6575466769364,-73.929539704601
"360470886003","BK96","Rugby-Remsen Village",40.6561582073728,-73.9212537699495
"360810892004","QN57","Lindenwood-Howard Beach",40.6556045599946,-73.8471309909152
"360471098002","BK82","East New York",40.6518479333029,-73.9034573055069
"360470084003","BK32","Sunset Park West",40.6548537911652,-74.0053275042144
"360470888001","BK96","Rugby-Remsen Village",40.6553072420208,-73.9176461024816
"360470872001","BK91","East Flatbush-Farragut",40.6555806985193,-73.937085921927
"360470820002","BK60","Prospect Lefferts Gardens-Wingate",40.6533152286624,-73.9512935450825
"360810357001","QN27","East Elmhurst",40.7682428257489,-73.8744747902637
"360810657032","QN21","Middle Village",40.7153623272303,-73.8731420576882
"360810664005","QN05","Rosedale",40.6544242560834,-73.7347413108196
"360610121006","MN15","Clinton",40.7612690556592,-73.9924170390236
"360470084001","BK32","Sunset Park West",40.6541882849425,-74.0027084852497
"360470818002","BK95","Erasmus",40.6523704656861,-73.9465752809908
"360470872003","BK91","East Flatbush-Farragut",40.6524574962544,-73.9362726116111
"360470934001","BK96","Rugby-Remsen Village",40.6506222724674,-73.9188988902461
"360470936001","BK96","Rugby-Remsen Village",40.6512576418702,-73.9219886729088
"360810892008","QN57","Lindenwood-Howard Beach",40.6493566784648,-73.841972042008
"360470860001","BK91","East Flatbush-Farragut",40.6499068479972,-73.9311621793077
"360470506001","BK42","Flatbush",40.6503076803426,-73.963371072181
"360470504002","BK40","Windsor Terrace",40.6491151477724,-73.9734283927521
"360470080001","BK32","Sunset Park West",40.6490219329445,-74.0090387951952
"360470974001","BK50","Canarsie",40.6478196315876,-73.9001607636932
"360471016001","BK50","Canarsie",40.6433035050784,-73.8881392707972
"360470078001","BK32","Sunset Park West",40.6471562101442,-74.0114485124816
"360610025002","MN27","Chinatown",40.7105620947269,-73.9973437311545
"360610038004","MN22","East Village",40.7253875349725,-73.9884594714622
"360850173002","SI05","New Springville-Bloomfield-Travis",40.6077424480877,-74.1196398681655
"360610039003","MN24","SoHo-TriBeCa-Civic Center-Little Italy",40.71780389561,-74.0115603016644
"360610048004","MN21","Gramercy",40.7331626465323,-73.9858101979911
"360610056003","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",40.7398911720321,-73.9886840888926
"360610060003","MN50","Stuyvesant Town-Cooper Village",40.7337761615237,-73.9756498121996
"360610068004","MN21","Gramercy",40.7391684815408,-73.983948113822
"360610071002","MN23","West Village",40.7369486195107,-73.9989937226022
"360050383011","BX40","Fordham South",40.8563967063524,-73.8994263759946
"360470852001","BK99","park-cemetery-etc-Brooklyn",40.6469984750526,-73.9383863453199
"360850007002","SI22","West New Brighton-New Brighton-St. George",40.6453715703643,-74.0836287191464
"360050004002","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8127450636395,-73.8532838046253
"360811291033","QN42","Oakland Gardens",40.7346413224564,-73.759937749938
"360850170102","SI48","Arden Heights",40.5549254181979,-74.1962262295793
"360811551026","QN44","Glen Oaks-Floral Park-New Hyde Park",40.7518359301018,-73.7157153651515
"360811010022","QN15","Far Rockaway-Bayswater",40.5960339289563,-73.7406300734472
"360470788002","BK42","Flatbush",40.6373790618371,-73.9490914039599
"360850017002","SI37","Stapleton-Rosebank",40.6346013005535,-74.0830478093656
"360470946001","BK96","Rugby-Remsen Village",40.6470793096056,-73.9247761809761
"360470080002","BK32","Sunset Park West",40.6474669876334,-74.0097001612064
"360470022001","BK32","Sunset Park West",40.6460722431634,-74.020441057953
"360470500003","BK40","Windsor Terrace",40.6465908053537,-73.9764968216308
"360470090002","BK34","Sunset Park East",40.6465850354046,-73.9962125557069
"360471522001","BK42","Flatbush",40.6447139153433,-73.9687445470092
"360470510012","BK42","Flatbush",40.6461985660067,-73.959169318496
"360850007003","SI22","West New Brighton-New Brighton-St. George",40.6474950140543,-74.0838631323107
"360850036002","SI37","Stapleton-Rosebank",40.6107599159261,-74.07458083666
"360850128063","SI25","Oakwood-Oakwood Beach",40.5640185401531,-74.1131568362816
"360850146052","SI54","Great Kills",40.5553569899964,-74.1486745788685
"360850170112","SI01","Annadale-Huguenot-Prince's Bay-Eltingville",40.543583626568,-74.1700796986955
"360850146081","SI54","Great Kills",40.5605978985735,-74.1574027517509
"360850170072","SI48","Arden Heights",40.5626067132417,-74.1838426862597
"360470096001","BK34","Sunset Park East",40.6459108204526,-74.004099326952
"360470078002","BK32","Sunset Park West",40.6457882014586,-74.0114480109078
"360470826001","BK95","Erasmus",40.6460827056191,-73.9476207283499
"360470946002","BK96","Rugby-Remsen Village",40.6457456084268,-73.9233844392949
"360470826004","BK95","Erasmus",40.6459351454621,-73.9505133883513
"360610153001","MN14","Lincoln Square",40.7763920861375,-73.9813937059615
